Generation,Current Average,Current High,Size,TurnLim,Mutations,newseedfreq,Inequity,oldvsnew,percChild
2445,-4.875,2,6,20,80,2000,5,0.05,0.2
2450,-6.325,3,6,20,80,2000,5,0.05,0.2
2455,-4.85,3,6,20,80,2000,5,0.05,0.2
2460,-3.725,2,6,20,80,2000,5,0.05,0.2
2465,-3.825,2,6,20,80,2000,5,0.05,0.2
2470,-8.525,1,6,20,80,2000,5,0.05,0.2
2475,-2.3,3,6,20,80,2000,5,0.05,0.2
2480,-6.625,1,6,20,80,2000,5,0.05,0.2
2485,-3.55,1,6,20,80,2000,5,0.05,0.2
2490,-4.675,2,6,20,80,2000,5,0.05,0.2
2495,-7.325,1,6,20,80,2000,5,0.05,0.2
2500,-7.775,2,6,20,80,2000,5,0.05,0.2
2505,-4.025,1,6,20,80,2000,5,0.05,0.2
2510,-5.7,4,6,20,80,2000,5,0.05,0.2
2515,-5.825,3,6,20,80,2000,5,0.05,0.2
2520,-0.225,3,6,20,80,2000,5,0.05,0.2
2525,-8.975,1,6,20,80,2000,5,0.05,0.2
2530,-5.525,1,6,20,80,2000,5,0.05,0.2
2535,-2.925,1,6,20,80,2000,5,0.05,0.2
2540,-5.975,1,6,20,80,2000,5,0.05,0.2
2545,-1.425,2,6,20,80,2000,5,0.05,0.2
2550,-4.175,2,6,20,80,2000,5,0.05,0.2
2555,-5.975,2,6,20,80,2000,5,0.05,0.2
2560,-5.525,2,6,20,80,2000,5,0.05,0.2
2565,-3.475,2,6,20,80,2000,5,0.05,0.2
2570,-3.275,2,6,20,80,2000,5,0.05,0.2
2575,-2.25,3,6,20,80,2000,5,0.05,0.2
2580,-6.25,2,6,20,80,2000,5,0.05,0.2
2585,-5.25,3,6,20,80,2000,5,0.05,0.2
2590,-1.7,4,6,20,80,2000,5,0.05,0.2
2595,-4.85,2,6,20,80,2000,5,0.05,0.2
2600,-4.05,3,6,20,80,2000,5,0.05,0.2
2605,-1.275,2,6,20,80,2000,5,0.05,0.2
2610,-6.075,1,6,20,80,2000,5,0.05,0.2
2615,-2.525,4,6,20,80,2000,5,0.05,0.2
2620,-6,3,6,20,80,2000,5,0.05,0.2
2625,-1.525,2,6,20,80,2000,5,0.05,0.2
2630,-2.525,2,6,20,80,2000,5,0.05,0.2
2635,-4.45,3,6,20,80,2000,5,0.05,0.2
2640,-2.275,2,6,20,80,2000,5,0.05,0.2
2645,-3.275,3,6,20,80,2000,5,0.05,0.2
2650,-4.65,2,6,20,80,2000,5,0.05,0.2
2655,-4.175,2,6,20,80,2000,5,0.05,0.2
2660,-4.725,2,6,20,80,2000,5,0.05,0.2
2665,-4.35,1,6,20,80,2000,5,0.05,0.2
2670,-6.475,1,6,20,80,2000,5,0.05,0.2
2675,-4.15,2,6,20,80,2000,5,0.05,0.2
2680,-2.575,2,6,20,80,2000,5,0.05,0.2
2685,-6.15,2,6,20,80,2000,5,0.05,0.2
2690,-6.3,1,6,20,80,2000,5,0.05,0.2
2695,-7.25,2,6,20,80,2000,5,0.05,0.2
2700,-5,2,6,20,80,2000,5,0.05,0.2
2705,-5.025,3,6,20,80,2000,5,0.05,0.2
2710,-5.65,1,6,20,80,2000,5,0.05,0.2
2715,-2.375,5,6,20,80,2000,5,0.05,0.2
2720,-4.75,3,6,20,80,2000,5,0.05,0.2
2725,-0.725,3,6,20,80,2000,5,0.05,0.2
2730,-4.575,2,6,20,80,2000,5,0.05,0.2
2735,-5.075,4,6,20,80,2000,5,0.05,0.2
2740,-2.8,2,6,20,80,2000,5,0.05,0.2
2745,-3.6,1,6,20,40,2000,5,0.05,0.2
2750,-6.1,1,6,20,40,2000,5,0.05,0.2
2755,-5.1,1,6,20,40,2000,5,0.05,0.2
2760,-2,1,6,20,40,2000,5,0.05,0.2
2765,-2.45,1,6,20,40,2000,5,0.05,0.2
2770,-4.675,2,6,20,40,2000,5,0.05,0.2
2775,-5.075,2,6,20,40,2000,5,0.05,0.2
2780,-3.05,1,6,20,40,2000,5,0.05,0.2
2785,-1.475,2,6,20,40,2000,5,0.05,0.2
2790,-4.25,2,6,20,40,2000,5,0.05,0.2
2795,-1.875,3,6,20,40,2000,5,0.05,0.2
2800,-4.95,1,6,20,40,2000,5,0.05,0.2
2805,-6.35,1,6,20,40,2000,5,0.05,0.2
2810,-3.525,2,6,20,40,2000,5,0.05,0.2
2815,-3.275,2,6,20,40,2000,5,0.05,0.2
2820,-7.45,1,6,20,40,2000,5,0.05,0.2
2825,-3.45,2,6,20,40,2000,5,0.05,0.2
2830,-9.9,-8,6,20,40,2000,5,0.05,0.2
2835,-8.55,1,6,20,40,2000,5,0.05,0.2
2840,0.425,3,6,20,40,2000,5,0.05,0.2
2845,-8.825,1,6,20,40,2000,5,0.05,0.2
2850,-4.375,1,6,20,40,2000,5,0.05,0.2
2855,-4.65,2,6,20,40,2000,5,0.05,0.2
2860,-5.1,2,6,20,40,2000,5,0.05,0.2
2865,-1.625,1,6,20,40,2000,5,0.05,0.2
2870,-6.65,1,6,20,40,2000,5,0.05,0.2
2875,-7.325,1,6,20,40,2000,5,0.05,0.2
2880,-6.425,1,6,20,40,2000,5,0.05,0.2
2885,-6.6,1,6,20,40,2000,5,0.05,0.2
2890,-9.45,1,6,20,40,2000,5,0.05,0.2
2895,-6.425,1,6,20,40,2000,5,0.05,0.2
2900,-3.3,1,6,20,40,2000,5,0.05,0.2
2905,-4.8,2,6,20,40,2000,5,0.05,0.2
2910,-3.075,1,6,20,40,2000,5,0.05,0.2
2915,-6.975,3,6,20,40,2000,5,0.05,0.2
2920,-4.325,3,6,20,40,2000,5,0.05,0.2
2925,0.025,2,6,20,40,2000,5,0.05,0.2
2930,-3.575,3,6,20,40,2000,5,0.05,0.2
2935,-5.125,1,6,20,40,2000,5,0.05,0.2
2940,-5.35,1,6,20,40,2000,5,0.05,0.2
2945,-4.8,2,6,20,40,2000,5,0.05,0.2
2950,-4.975,1,6,20,40,2000,5,0.05,0.2
2955,-1.05,2,6,20,40,2000,5,0.05,0.2
2960,-5.525,1,6,20,40,2000,5,0.05,0.2
2965,-2.05,3,6,20,40,2000,5,0.05,0.2
2970,-3.4,1,6,20,40,2000,5,0.05,0.2
2975,-7.625,2,6,20,40,2000,5,0.05,0.2
2980,-3.525,2,6,20,40,2000,5,0.05,0.2
2985,-5,2,6,20,40,2000,5,0.05,0.2
2990,-2.9,2,6,20,40,2000,5,0.05,0.2
2995,-1.425,1,6,20,40,2000,5,0.05,0.2
3000,-3.75,3,6,20,40,2000,5,0.05,0.2
3005,-2.875,1,6,20,40,2000,5,0.05,0.2
3010,-0.975,2,6,20,40,2000,5,0.05,0.2
3015,-5.8,1,6,20,40,2000,5,0.05,0.2
3020,-5.15,1,6,20,40,2000,5,0.05,0.2
3025,-0.1,3,6,20,40,2000,5,0.05,0.2
3030,-2.225,3,6,20,40,2000,5,0.05,0.2
3035,-0.375,3,6,20,40,2000,5,0.05,0.2
3040,-2.175,3,6,20,40,2000,5,0.05,0.2
3045,-3.6,1,6,20,40,2000,5,0.05,0.2
3050,-0.1,2,6,20,40,2000,5,0.05,0.2
3055,-7.3,1,6,20,40,2000,5,0.05,0.2
3060,-7.55,1,6,20,40,2000,5,0.05,0.2
3065,-2.375,2,6,20,40,2000,5,0.05,0.2
3070,-7.85,1,6,20,40,2000,5,0.05,0.2
3075,-7.3,1,6,20,40,2000,5,0.05,0.2
3080,-9.225,1,6,20,40,2000,5,0.05,0.2
3085,-0.35,2,6,20,40,2000,5,0.05,0.2
3090,-1.95,2,6,20,40,2000,5,0.05,0.2
3095,-2.6,2,6,20,40,2000,5,0.05,0.2
3100,-7.075,2,6,20,40,2000,5,0.05,0.2
3105,-5.25,1,6,20,40,2000,5,0.05,0.2
3110,-1.525,2,6,20,40,2000,5,0.05,0.2
3115,-4.5,1,6,10,40,2000,5,0.05,0.2
3120,-6.95,-2,6,10,40,2000,5,0.05,0.2
3125,0.075,2,6,20,40,2000,5,0.05,0.2
3130,-6.65,1,6,20,40,2000,5,0.05,0.2
3135,-2.725,2,6,20,40,2000,5,0.05,0.2
3140,-3.3,1,6,20,40,2000,5,0.05,0.2
3145,-2.9,2,6,20,40,2000,5,0.05,0.2
3150,-1.025,2,6,20,40,2000,5,0.05,0.2
3155,0.1,2,6,20,40,2000,5,0.05,0.2
3160,0.525,3,6,20,40,2000,5,0.05,0.2
3165,-0.825,3,6,20,40,2000,5,0.05,0.2
3170,-2.2,2,6,20,40,2000,5,0.05,0.2
3175,0.75,2,6,20,40,2000,5,0.05,0.2
3180,0.35,4,6,20,40,2000,5,0.05,0.2
3185,-0.775,3,6,20,40,2000,5,0.05,0.2
3190,-2.15,2,6,20,40,2000,5,0.05,0.2
3195,-2.175,4,6,20,40,2000,5,0.05,0.2
3200,-2.525,2,6,20,40,2000,5,0.05,0.2
3205,-6.75,3,6,20,40,2000,5,0.05,0.2
3210,-1.9,2,6,20,40,2000,5,0.05,0.2
3215,-4.625,2,6,20,40,2000,5,0.05,0.2
3220,-0.85,1,6,20,40,2000,5,0.05,0.2
3225,-5.7,3,6,20,40,2000,5,0.05,0.2
3230,0.275,3,6,20,40,2000,5,0.05,0.2
3235,-3.975,3,6,20,40,2000,5,0.05,0.2
3240,-1.1,1,6,20,40,2000,5,0.05,0.2
3245,-1,3,6,20,40,2000,5,0.05,0.2
3250,-2.6,1,6,20,40,2000,5,0.05,0.2
3255,-3.45,4,6,20,40,2000,5,0.05,0.2
3260,-4.45,5,6,20,40,2000,5,0.05,0.2
3265,1,3,6,20,40,2000,5,0.05,0.2
3270,0.575,3,6,20,40,2000,5,0.05,0.2
3275,-1.85,1,6,20,40,2000,5,0.05,0.2
3280,-5.725,1,6,20,40,2000,5,0.05,0.2
3285,-7.6,1,6,20,40,2000,5,0.05,0.2
3290,-2.45,2,6,20,40,2000,5,0.05,0.2
3295,-3.375,3,6,20,40,2000,5,0.05,0.2
3300,0.1,2,6,20,40,2000,5,0.05,0.2
3305,-1.3,2,6,20,40,2000,5,0.05,0.2
3310,-6.15,3,6,20,40,2000,5,0.05,0.2
3315,-1.5,1,6,20,40,2000,5,0.05,0.2
3320,-3.25,3,6,20,40,2000,5,0.05,0.2
3325,-2.725,2,6,20,40,2000,5,0.05,0.2
3330,-5.55,3,6,20,40,2000,5,0.05,0.2
3335,-5.575,2,6,20,40,2000,5,0.05,0.2
3340,-3.65,2,6,20,40,2000,5,0.05,0.2
3345,-2.95,1,6,20,40,2000,5,0.05,0.2
3350,-0.175,2,6,20,40,2000,5,0.05,0.2
3355,-1.85,1,6,20,40,2000,5,0.05,0.2
3360,-0.175,1,6,20,40,2000,5,0.05,0.2
3365,-1.85,2,6,20,40,2000,5,0.05,0.2
3370,-0.825,2,6,20,40,2000,5,0.05,0.2
3375,-3.575,3,6,20,40,2000,5,0.05,0.2
3380,-1.85,2,6,20,40,2000,5,0.05,0.2
3385,-3.825,3,6,20,40,2000,5,0.05,0.2
3390,-4.175,2,6,20,40,2000,5,0.05,0.2
3395,-1.975,2,6,20,40,2000,5,0.05,0.2
3400,-4.325,2,6,20,40,2000,5,0.05,0.2
3405,-6.875,4,6,20,40,2000,5,0.05,0.2
3410,-7.9,4,6,20,40,2000,5,0.05,0.2
3415,-0.875,3,6,20,40,2000,5,0.05,0.2
3420,-0.8,2,6,20,40,2000,5,0.05,0.2
3425,-2.4,2,6,20,40,2000,5,0.05,0.2
3430,-0.95,4,6,20,40,2000,5,0.05,0.2
3435,-2.875,3,6,20,40,2000,5,0.05,0.2
3440,-5.2,1,6,20,40,2000,5,0.05,0.2
3445,-1.8,2,6,20,40,2000,5,0.05,0.2
3450,-1.65,1,6,20,40,2000,5,0.05,0.2
3455,-4.675,5,6,20,40,2000,5,0.05,0.2
3460,-5.2,1,6,20,40,2000,5,0.05,0.2
3465,-1.5,2,6,20,40,2000,5,0.05,0.2
3470,-5.025,1,6,20,40,2000,5,0.05,0.2
3475,-1.3,2,6,20,40,2000,5,0.05,0.2
3480,-4.675,2,6,20,40,2000,5,0.05,0.2
3485,-4.175,4,6,20,40,2000,5,0.05,0.2
3490,-4,1,6,20,40,2000,5,0.05,0.2
3495,-6.825,2,6,20,40,2000,5,0.05,0.2
3500,-2.325,3,6,20,40,2000,5,0.05,0.2
3505,-3.1,4,6,20,40,2000,5,0.05,0.2
3510,1.05,4,6,20,40,2000,5,0.05,0.2
3515,1.275,3,16,20,40,2000,5,0.05,0.2
3520,-2.35,2,16,20,40,2000,5,0.05,0.2
3525,-3.275,2,16,20,40,2000,5,0.05,0.2
3530,-2.675,3,16,20,40,2000,5,0.05,0.2
3535,0.925,3,16,20,40,2000,5,0.05,0.2
3540,-0.65,3,16,20,40,2000,5,0.05,0.2
3545,0.075,3,16,20,40,2000,5,0.05,0.2
3550,-5.125,6,16,20,40,2000,5,0.05,0.2
3555,-1.725,3,16,20,40,2000,5,0.05,0.2
3560,-1.925,2,16,20,40,2000,5,0.05,0.2
3570,-2.375,3,16,20,40,2000,5,0.05,0.2
3575,-5.225,3,16,20,40,2000,5,0.05,0.2
3580,-0.4,4,16,20,40,2000,5,0.05,0.2
3585,-0.225,3,16,20,40,2000,5,0.05,0.2
3590,-1.5,2,16,20,40,2000,5,0.05,0.2
3595,-3.6,5,16,20,40,2000,5,0.05,0.2
3600,-3.225,2,16,20,40,2000,5,0.05,0.2
3605,-3.15,1,16,20,40,2000,5,0.05,0.2
3610,0.225,2,16,20,40,2000,5,0.05,0.2
3615,-4.875,1,16,20,40,2000,5,0.05,0.2
3620,-1.05,1,16,20,40,2000,5,0.05,0.2
3625,-0.7,3,16,20,40,2000,5,0.05,0.2
3630,-0.325,3,16,20,40,2000,5,0.05,0.2
3635,-0.975,3,16,20,40,2000,5,0.05,0.2
3640,0.1,2,16,20,40,2000,5.0,0.05,0.2
3645,-6.375,1,16,20,40,2000,5.0,0.05,0.2
3650,-0.175,3,16,20,40,2000,5.0,0.05,0.2
3655,-3.4,1,16,20,40,2000,5.0,0.05,0.2
3660,0.275,2,16,20,40,2000,5.0,0.05,0.2
3665,-2.525,2,16,20,40,2000,5.0,0.05,0.2
3670,-1.15,2,16,20,40,2000,5.0,0.05,0.2
3675,-0.475,3,16,20,40,2000,5.0,0.05,0.2
3680,-0.35,2,16,20,40,2000,5.0,0.05,0.2
3685,-1.675,3,16,20,40,2000,5.0,0.05,0.2
3690,-0.025,2,16,20,40,2000,5.0,0.05,0.2
3695,-0.4,5,16,20,40,2000,5.0,0.05,0.2
3700,-0.4,1,16,20,40,2000,5.0,0.05,0.2
3705,-0.2,1,16,20,40,2000,5.0,0.05,0.2
3710,0.625,3,16,20,40,2000,5.0,0.05,0.2
3715,-3.7,2,16,20,40,2000,5.0,0.05,0.2
3720,-4.225,3,16,20,40,2000,5.0,0.05,0.2
3725,-0.6,3,16,20,40,2000,5.0,0.05,0.2
3730,-0.675,1,16,20,40,2000,5.0,0.05,0.2
3735,-1.85,2,16,20,40,2000,5.0,0.05,0.2
3740,-7.075,2,16,20,40,2000,5.0,0.05,0.2
3745,-8.25,2,16,20,40,2000,5.0,0.05,0.2
3750,-3.0,4,16,20,40,2000,5.0,0.05,0.2
3755,-3.5,3,16,20,40,2000,5.0,0.05,0.2
3760,1.45,3,16,20,40,2000,5.0,0.05,0.2
3765,-0.475,4,16,20,40,2000,5.0,0.05,0.2
3770,0.85,3,16,20,40,2000,5.0,0.05,0.2
3775,0.35,2,16,20,40,2000,5.0,0.05,0.2
3780,-2.95,1,16,20,40,2000,5.0,0.05,0.2
3785,-2.1,4,16,20,40,2000,5.0,0.05,0.2
3790,0.4,2,16,20,40,2000,5.0,0.05,0.2
3795,-3.4,2,16,20,40,2000,5.0,0.05,0.2
3800,-3.375,2,16,20,40,2000,5.0,0.05,0.2
3805,-8.55,1,16,20,40,2000,5.0,0.05,0.2
3810,-0.075,2,16,20,40,2000,5.0,0.05,0.2
3815,-1.175,3,16,20,40,2000,5.0,0.05,0.2
3820,-1.3,2,16,20,40,2000,5.0,0.05,0.2
3825,-2.2,3,16,20,40,2000,5.0,0.05,0.2
3830,-7.925,2,16,20,40,2000,5.0,0.05,0.2
3835,-0.85,6,16,20,40,2000,5.0,0.05,0.2
3840,-3.775,5,16,20,40,2000,5.0,0.05,0.2
3845,-1.425,3,16,20,40,2000,5.0,0.05,0.2
3850,-1.3,4,16,20,40,2000,5.0,0.05,0.2
3855,0.525,2,16,20,40,2000,5.0,0.05,0.2
3860,-0.325,2,16,20,40,2000,5.0,0.05,0.2
3865,-0.85,2,16,20,40,2000,5.0,0.05,0.2
3870,-3.2,2,16,20,40,2000,5.0,0.05,0.2
3875,-1.25,3,16,20,40,2000,5.0,0.05,0.2
3880,-2.4,2,16,20,40,2000,5.0,0.05,0.2
3885,-2.2,2,16,20,40,2000,5.0,0.05,0.2
3890,1.175,4,16,20,40,2000,5.0,0.05,0.2
3895,-2.825,4,16,20,40,2000,5.0,0.05,0.2
3900,-0.825,2,16,20,40,2000,5.0,0.05,0.2
3905,-1.15,2,16,20,40,2000,5.0,0.05,0.2
3910,-5.15,2,16,20,40,2000,5.0,0.05,0.2
3915,0.725,3,16,20,40,2000,5.0,0.05,0.2
3920,0.725,2,16,20,40,2000,5.0,0.05,0.2
3925,1.4,3,16,20,40,2000,5.0,0.05,0.2
3930,0.6,4,16,20,40,2000,5.0,0.05,0.2
3935,-0.225,2,16,20,40,2000,5.0,0.05,0.2
3940,0.575,3,16,20,40,2000,5.0,0.05,0.2
3945,-5.35,2,16,20,40,2000,5.0,0.05,0.2
3950,-3.95,1,16,20,40,2000,5.0,0.05,0.2
3955,0.4,3,16,20,40,2000,5.0,0.05,0.2
3960,0.1,4,16,20,40,2000,5.0,0.05,0.2
3965,1.0,4,16,20,40,2000,5.0,0.05,0.2
3970,-1.05,2,16,20,40,2000,5.0,0.05,0.2
3975,-1.775,2,16,20,40,2000,5.0,0.05,0.2
3980,0.8,4,16,20,40,2000,5.0,0.05,0.2
3985,0.925,3,16,20,40,2000,5.0,0.05,0.2
3990,-5.25,3,16,20,40,2000,5.0,0.05,0.2
3995,-4.3,1,16,20,40,2000,5.0,0.05,0.2
4000,-7.7,3,16,20,40,2000,5.0,0.05,0.2
4005,-3.45,2,16,20,40,2000,5.0,0.05,0.2
4010,-1.025,3,16,20,40,2000,5.0,0.05,0.2
4015,-0.225,2,16,20,40,2000,5.0,0.05,0.2
4020,0.45,3,16,20,40,2000,5.0,0.05,0.2
4025,-5.05,2,16,20,40,2000,5.0,0.05,0.2
4030,-3.75,2,16,20,40,2000,5.0,0.05,0.2
4035,-0.825,5,16,20,40,2000,5.0,0.05,0.2
4040,-6.325,2,16,20,40,2000,5.0,0.05,0.2
4045,-2.05,3,16,20,40,2000,5.0,0.05,0.2
4050,0.4,3,16,20,40,2000,5.0,0.05,0.2
4055,-1.1,1,16,20,40,2000,5.0,0.05,0.2
4060,-0.1,3,16,20,40,2000,5.0,0.05,0.2
4065,-5.825,1,16,20,40,2000,5.0,0.05,0.2
4070,-0.4,3,16,20,40,2000,5.0,0.05,0.2
4075,-4.075,4,16,20,40,2000,5.0,0.05,0.2
4080,-1.1,2,16,20,40,2000,5.0,0.05,0.2
4085,-6.6,3,16,20,40,2000,5.0,0.05,0.2
4090,-4.075,4,16,20,40,2000,5.0,0.05,0.2
4095,-8.775,1,16,20,40,2000,5.0,0.05,0.2
4100,-1.4,2,16,20,40,2000,5.0,0.05,0.2
4105,0.225,2,16,20,40,2000,5.0,0.05,0.2
4110,-2.425,4,16,20,40,2000,5.0,0.05,0.2
4115,-2.2,4,16,20,40,2000,5.0,0.05,0.2
4120,0.6,2,16,20,40,2000,5.0,0.05,0.2
4125,-4.925,1,16,20,40,2000,5.0,0.05,0.2
4130,-3.3,3,16,20,40,2000,5.0,0.05,0.2
4135,-1.375,2,16,20,40,2000,5.0,0.05,0.2
4140,-0.725,5,16,20,40,2000,5.0,0.05,0.2
4145,-7.275,1,16,20,40,2000,5.0,0.05,0.2
4150,0.8,5,16,20,40,2000,5.0,0.05,0.2
4155,-2.45,2,16,20,40,2000,5.0,0.05,0.2
4160,-4.05,3,16,20,40,2000,5.0,0.05,0.2
4165,-3.025,3,16,20,40,2000,5.0,0.05,0.2
4170,1.025,2,16,20,40,2000,5.0,0.05,0.2
4175,0.075,3,16,20,40,2000,5.0,0.05,0.2
4180,-4.3,3,16,20,40,2000,5.0,0.05,0.2
4185,0.15,2,16,20,40,2000,5.0,0.05,0.2
4190,-1.85,3,16,20,40,2000,5.0,0.05,0.2
4195,-2.725,4,16,20,40,2000,5.0,0.05,0.2
4200,-1.525,2,16,20,40,2000,5.0,0.05,0.2
4205,-6.725,3,16,20,40,2000,5.0,0.05,0.2
4210,-0.6,2,16,20,40,2000,5.0,0.05,0.2
4215,-0.95,5,16,20,40,2000,5.0,0.05,0.2
4220,-2.45,1,16,20,40,2000,5.0,0.05,0.2
4225,-3.225,2,16,20,40,2000,5.0,0.05,0.2
4230,-2.8,3,16,20,40,2000,5.0,0.05,0.2
4235,-1.525,3,16,20,40,2000,5.0,0.05,0.2
4240,-5.9,2,16,20,40,2000,5.0,0.05,0.2
4245,-2.2,4,16,20,40,2000,5.0,0.05,0.2
4250,-6.825,1,16,20,40,2000,5.0,0.05,0.2
4255,-4.975,3,16,20,40,2000,5.0,0.05,0.2
4260,-7.125,1,16,20,40,2000,5.0,0.05,0.2
4265,-0.9,4,16,20,40,2000,5.0,0.05,0.2
4270,-4.725,2,16,20,40,2000,5.0,0.05,0.2
4275,0.8,3,16,20,40,2000,5.0,0.05,0.2
4280,-3.875,3,16,20,40,2000,5.0,0.05,0.2
4285,-2.7,2,16,20,40,2000,5.0,0.05,0.2
4290,-2.325,1,16,20,40,2000,5.0,0.05,0.2
4295,-0.1,2,16,20,40,2000,5.0,0.05,0.2
4300,0.35,3,16,20,30,2000,5.0,0.05,0.2
4305,-0.375,3,16,20,30,2000,5.0,0.05,0.2
4310,-4.5,1,16,20,30,2000,5.0,0.05,0.2
4315,-2.15,3,16,20,30,2000,5.0,0.05,0.2
4320,0.175,5,16,20,30,2000,5.0,0.05,0.2
4325,2.7,6,16,20,30,2000,5.0,0.05,0.2
4330,0.125,3,16,20,30,2000,5.0,0.05,0.2
4335,-3.75,4,16,20,30,2000,5.0,0.05,0.2
4340,-4.025,3,16,20,30,2000,5.0,0.05,0.2
4345,0.275,2,16,20,30,2000,5.0,0.05,0.2
4350,-4.5,2,16,20,30,2000,5.0,0.05,0.2
4355,0.825,3,16,20,30,2000,5.0,0.05,0.2
4360,-3.8,2,16,20,30,2000,5.0,0.05,0.2
4365,-1.325,2,16,20,30,2000,5.0,0.05,0.2
4370,0.85,2,16,20,30,2000,5.0,0.05,0.2
4375,-0.45,2,16,20,30,2000,5.0,0.05,0.2
4380,-7.975,1,16,20,30,2000,5.0,0.05,0.2
4385,0.575,1,16,20,30,2000,5.0,0.05,0.2
4390,0.55,2,16,20,30,2000,5.0,0.05,0.2
4395,-0.25,3,16,20,30,2000,5.0,0.05,0.2
4400,-0.9,5,16,20,30,2000,5.0,0.05,0.2
4405,0.6,3,16,20,30,2000,5.0,0.05,0.2
4410,0.775,6,16,20,30,2000,5.0,0.05,0.2
4415,2.375,5,16,20,30,2000,5.0,0.05,0.2
4420,-2.7,5,16,20,30,2000,5.0,0.05,0.2
4425,-3.025,4,16,20,30,2000,5.0,0.05,0.2
4430,0.975,5,16,20,30,2000,5.0,0.05,0.2
4435,-1.675,4,16,20,30,2000,5.0,0.05,0.2
4440,1.975,4,16,20,30,2000,5.0,0.05,0.2
4445,-4.0,5,16,20,30,2000,5.0,0.05,0.2
4450,-2.775,4,16,20,30,2000,5.0,0.05,0.2
4455,1.6,6,16,20,30,2000,5.0,0.05,0.2
4460,0.975,3,16,20,30,2000,5.0,0.05,0.2
4465,1.075,4,16,20,30,2000,5.0,0.05,0.2
4470,-1.35,3,16,20,30,2000,5.0,0.05,0.2
4475,-1.75,3,16,20,30,2000,5.0,0.05,0.2
4480,-0.925,2,16,20,30,2000,5.0,0.05,0.2
4485,0.225,2,16,20,30,2000,5.0,0.05,0.2
4490,0.325,2,16,20,30,2000,5.0,0.05,0.2
4495,-1.65,4,16,20,30,2000,5.0,0.05,0.2
4500,-1.075,3,16,20,30,2000,5.0,0.05,0.2
4505,-4.575,3,16,20,30,2000,5.0,0.05,0.2
4510,0.975,2,16,20,30,2000,5.0,0.05,0.2
4515,-9.425,1,16,20,30,2000,5.0,0.05,0.2
4520,-2.0,4,16,20,30,2000,5.0,0.05,0.2
4525,-2.975,2,16,20,30,2000,5.0,0.05,0.2
4530,-5.55,3,16,20,30,2000,5.0,0.05,0.2
4535,-2.875,3,16,20,30,2000,5.0,0.05,0.2
4540,-1.725,2,16,20,30,2000,5.0,0.05,0.2
4545,0.775,4,16,20,30,2000,5.0,0.05,0.2
4550,-3.15,2,16,20,30,2000,5.0,0.05,0.2
4555,0.975,5,16,20,30,2000,5.0,0.05,0.2
4560,0.225,3,16,20,30,2000,5.0,0.05,0.2
4565,-0.3,1,16,20,30,2000,5.0,0.05,0.2
4570,0.475,2,16,20,30,2000,5.0,0.05,0.2
4575,-0.725,1,16,20,30,2000,5.0,0.05,0.2
4580,-4.675,1,16,20,30,2000,5.0,0.05,0.2
4585,-7.1,2,16,20,30,2000,5.0,0.05,0.2
4590,-4.65,4,16,20,30,2000,5.0,0.05,0.2
4595,-2.1,4,16,20,30,2000,5.0,0.05,0.2
4600,-2.375,2,16,20,30,2000,5.0,0.05,0.2
4605,-4.125,3,16,20,30,2000,5.0,0.05,0.2
4610,-5.15,1,16,20,30,2000,5.0,0.05,0.2
4615,-0.725,3,16,20,30,2000,5.0,0.05,0.2
4620,1.025,4,16,20,30,2000,5.0,0.05,0.2
4625,-1.825,1,16,20,30,2000,5.0,0.05,0.2
4630,-3.75,2,16,20,30,2000,5.0,0.05,0.2
4635,-7.375,1,16,20,30,2000,5.0,0.05,0.2
4640,0.175,1,16,20,30,2000,5.0,0.05,0.2
4645,-5.3,2,16,20,30,2000,5.0,0.05,0.2
4650,1.0,4,16,20,30,2000,5.0,0.05,0.2
4655,-5.65,2,16,20,30,2000,5.0,0.05,0.2
4660,-2.975,2,16,20,30,2000,5.0,0.05,0.2
4665,1.025,2,16,20,30,2000,5.0,0.05,0.2
4670,-3.025,3,16,20,30,2000,5.0,0.05,0.2
4675,-5.925,2,16,20,30,2000,5.0,0.05,0.2
4680,0.675,3,16,20,30,2000,5.0,0.05,0.2
4685,-1.3,2,16,20,30,2000,5.0,0.05,0.2
4690,-8.825,1,16,20,30,2000,5.0,0.05,0.2
4695,-2.05,2,16,20,30,2000,5.0,0.05,0.2
4700,-2.975,1,16,20,30,2000,5.0,0.05,0.2
4705,-5.45,1,16,20,30,2000,5.0,0.05,0.2
4710,-1.6,1,16,20,30,2000,5.0,0.05,0.2
4715,-0.275,1,16,20,30,2000,5.0,0.05,0.2
4720,-3.85,1,16,20,30,2000,5.0,0.05,0.2
4725,0.175,2,16,20,30,2000,5.0,0.05,0.2
4730,0.4,1,16,20,30,2000,5.0,0.05,0.2
4735,-2.3,1,16,20,30,2000,5.0,0.05,0.2
4740,-0.9,1,16,20,30,2000,5.0,0.05,0.2
4745,-0.475,1,16,20,30,2000,5.0,0.05,0.2
4750,-0.875,2,16,20,30,2000,5.0,0.05,0.2
4755,0.1,3,16,20,30,2000,5.0,0.05,0.2
4760,-3.3,3,16,20,30,2000,5.0,0.05,0.2
4765,-3.15,2,16,20,30,2000,5.0,0.05,0.2
4770,-3.8,1,16,20,30,2000,5.0,0.05,0.2
4775,-5.75,2,16,20,30,2000,5.0,0.05,0.2
4780,-1.275,2,16,20,30,2000,5.0,0.05,0.2
4785,-0.425,2,16,20,30,2000,5.0,0.05,0.2
