Generation,Current Average,Current High,Size,TurnLim,Mutations,newseedfreq,Inequity,oldvsnew,percChild,Score To Beat
13140,-23.5,12,11,100,45,0,10.0,0.05,0.2,18
13170,-21.325,12,11,100,45,0,10.0,0.05,0.2,18
13200,-3.625,12,11,100,45,0,10.0,0.05,0.2,18
13230,-9.35,12,11,100,45,0,10.0,0.05,0.2,18
13260,-18.725,12,11,100,45,0,10.0,0.05,0.2,18
13290,-4.05,12,11,100,45,0,10.0,0.05,0.2,18
13320,-14.0,12,11,100,45,0,10.0,0.05,0.2,18
13350,-18.2,12,11,100,45,0,10.0,0.05,0.2,18
13380,-14.775,12,11,100,45,0,10.0,0.05,0.2,18
13410,-11.625,12,11,100,45,0,10.0,0.05,0.2,18
13440,-20.725,12,11,100,45,0,10.0,0.05,0.2,18
13470,0.7,12,11,100,45,0,10.0,0.05,0.2,18
13500,-27.575,12,11,100,45,0,10.0,0.05,0.2,18
13530,-9.6,12,11,100,45,0,10.0,0.05,0.2,18
13560,-17.9,12,11,100,45,0,10.0,0.05,0.2,18
13590,-11.375,12,11,100,45,0,10.0,0.05,0.2,18
13620,-18.375,12,11,100,45,0,10.0,0.05,0.2,18
13650,-25.35,13,11,100,45,0,10.0,0.05,0.2,18
13680,-11.175,13,11,100,45,0,10.0,0.05,0.2,18
13710,-14.325,13,11,100,45,0,10.0,0.05,0.2,18
13740,-7.1,13,11,100,45,0,10.0,0.05,0.2,18
13770,-6.65,13,11,100,45,0,10.0,0.05,0.2,18
13800,-8.775,13,11,100,45,0,10.0,0.05,0.2,18
13830,-21.3,13,11,100,45,0,10.0,0.05,0.2,18
13860,-22.95,13,11,100,45,0,10.0,0.05,0.2,18
13890,-10.375,13,11,100,45,0,10.0,0.05,0.2,18
13920,-8.875,13,11,100,45,0,10.0,0.05,0.2,18
13950,-9.775,13,11,100,45,0,10.0,0.05,0.2,18
13980,-27.025,13,11,100,45,0,10.0,0.05,0.2,18
14010,-15.6,13,11,100,45,0,10.0,0.05,0.2,18
14040,-6.55,13,11,100,45,0,10.0,0.05,0.2,18
14070,-26.075,13,11,100,45,0,10.0,0.05,0.2,18
14100,-0.35,13,11,100,45,0,10.0,0.05,0.2,18
14130,-6.65,13,11,100,45,0,10.0,0.05,0.2,18
14160,-10.95,13,11,100,45,0,10.0,0.05,0.2,18
14190,-9.65,3,11,100,45,0,10.0,0.05,0.2,19
14220,-16.175,4,11,100,45,0,10.0,0.05,0.2,19
14250,-27.05,9,11,100,45,0,10.0,0.05,0.2,19
14280,-4.05,9,11,100,45,0,10.0,0.05,0.2,19
14310,-11.2,9,11,100,45,0,10.0,0.05,0.2,19
14340,-11.925,9,11,100,45,0,10.0,0.05,0.2,19
14370,-16.025,9,11,100,45,0,10.0,0.05,0.2,19
14400,-13.825,9,11,100,45,0,10.0,0.05,0.2,19
14430,-5.775,11,11,100,45,0,10.0,0.05,0.2,19
14460,-11.85,11,11,100,45,0,10.0,0.05,0.2,19
14490,-16.8,11,11,100,45,0,10.0,0.05,0.2,19
14520,-5.875,11,11,100,45,0,10.0,0.05,0.2,19
14550,-2.775,11,11,100,45,0,10.0,0.05,0.2,19
14580,-10.85,11,11,100,45,0,10.0,0.05,0.2,19
14610,-12.325,11,11,100,45,0,10.0,0.05,0.2,19
14640,-7.925,11,11,100,45,0,10.0,0.05,0.2,19
14670,-5.675,11,11,100,45,0,10.0,0.05,0.2,19
14700,-1.075,11,11,100,45,0,10.0,0.05,0.2,19
14730,-10.25,11,11,100,45,0,10.0,0.05,0.2,19
14760,-10.05,11,11,100,45,0,10.0,0.05,0.2,19
14790,-20.075,11,11,100,45,0,10.0,0.05,0.2,19
14820,-6.2,11,11,100,45,0,10.0,0.05,0.2,19
14850,-5.45,11,11,100,45,0,10.0,0.05,0.2,19
14880,-7.975,11,11,100,45,0,10.0,0.05,0.2,19
14910,-14.925,11,11,100,45,0,10.0,0.05,0.2,19
14940,-17.725,11,11,100,45,0,10.0,0.05,0.2,19
14970,-14.05,11,11,100,45,0,10.0,0.05,0.2,19
15000,-16.9,11,11,100,45,0,10.0,0.05,0.2,19
15030,-9.75,11,11,100,45,0,10.0,0.05,0.2,19
15060,-18.1,11,11,100,45,0,10.0,0.05,0.2,19
15090,-3.575,11,11,100,45,0,10.0,0.05,0.2,19
15120,-19.6,11,11,100,45,0,10.0,0.05,0.2,19
15150,-20.025,11,11,100,45,0,10.0,0.05,0.2,19
15180,-16.1,11,11,100,45,0,10.0,0.05,0.2,19
15210,-5.4,11,11,100,45,0,10.0,0.05,0.2,19
15240,-7.825,11,11,100,45,0,10.0,0.05,0.2,19
15270,-13.35,11,11,100,45,0,10.0,0.05,0.2,19
15300,-22.9,11,11,100,45,0,10.0,0.05,0.2,19
15330,-4.225,11,11,100,45,0,10.0,0.05,0.2,19
15360,-15.6,11,11,100,45,0,10.0,0.05,0.2,19
15390,-15.975,12,11,100,45,0,10.0,0.05,0.2,19
15420,-14.325,12,11,100,45,0,10.0,0.05,0.2,19
15450,-20.875,12,11,100,45,0,10.0,0.05,0.2,19
15480,-10.75,12,11,100,45,0,10.0,0.05,0.2,19
15510,-31.275,12,11,100,45,0,10.0,0.05,0.2,19
15540,-6.575,12,11,100,45,0,10.0,0.05,0.2,19
15570,-5.075,12,11,100,45,0,10.0,0.05,0.2,19
15600,-23.275,12,11,100,45,0,10.0,0.05,0.2,19
15630,-11.525,14,11,100,45,0,10.0,0.05,0.2,19
15660,-22.0,14,11,100,45,0,10.0,0.05,0.2,19
15690,-10.725,14,11,100,45,0,10.0,0.05,0.2,19
15720,-0.15,14,11,100,45,0,10.0,0.05,0.2,19
15750,-23.4,14,11,100,45,0,10.0,0.05,0.2,19
15780,-24.625,14,11,100,45,0,10.0,0.05,0.2,19
15810,-6.575,14,11,100,45,0,10.0,0.05,0.2,19
15840,-6.1,14,11,100,45,0,10.0,0.05,0.2,19
15870,-9.5,14,11,100,45,0,10.0,0.05,0.2,19
15900,-10.85,14,11,100,45,0,10.0,0.05,0.2,19
15930,-13.625,14,11,100,45,0,10.0,0.05,0.2,19
15960,-4.35,14,11,100,45,0,10.0,0.05,0.2,19
15990,-4.175,14,11,100,45,0,10.0,0.05,0.2,19
16020,-11.075,14,11,100,45,0,10.0,0.05,0.2,19
16050,-17.35,14,11,100,45,0,10.0,0.05,0.2,19
16080,-17.625,14,11,100,45,0,10.0,0.05,0.2,19
16110,-10.8,14,11,100,45,0,10.0,0.05,0.2,19
16140,-3.975,14,11,100,45,0,10.0,0.05,0.2,19
16170,-11.25,14,11,100,45,0,10.0,0.05,0.2,19
16200,-19.325,14,11,100,45,0,10.0,0.05,0.2,19
16230,-5.725,14,11,100,45,0,10.0,0.05,0.2,19
16260,-9.525,14,11,100,45,0,10.0,0.05,0.2,19
16290,-8.35,14,11,100,45,0,10.0,0.05,0.2,19
16320,-17.975,14,11,100,45,0,10.0,0.05,0.2,19
16350,-13.2,14,11,100,45,0,10.0,0.05,0.2,19
16380,-10.85,14,11,100,45,0,10.0,0.05,0.2,19
16410,-7.4,14,11,100,45,0,10.0,0.05,0.2,19
16440,-11.625,14,11,100,45,0,10.0,0.05,0.2,19
16470,-12.4,14,11,100,45,0,10.0,0.05,0.2,19
16500,-30.15,14,11,100,45,0,10.0,0.05,0.2,19
16530,-10.3,14,11,100,45,0,10.0,0.05,0.2,19
16560,-3.425,14,11,100,45,0,10.0,0.05,0.2,19
16590,-28.35,14,11,100,45,0,10.0,0.05,0.2,19
16620,-20.625,14,11,100,45,0,10.0,0.05,0.2,19
16650,-32.525,14,11,100,45,0,10.0,0.05,0.2,19
16680,-1.125,14,11,100,45,0,10.0,0.05,0.2,19
16710,-11.575,14,11,100,45,0,10.0,0.05,0.2,19
16740,-19.75,14,11,100,45,0,10.0,0.05,0.2,19
16770,-18.2,14,11,100,45,0,10.0,0.05,0.2,19
16800,-6.25,14,11,100,45,0,10.0,0.05,0.2,19
16830,-10.8,14,11,100,45,0,10.0,0.05,0.2,19
16860,-8.85,14,11,100,45,0,10.0,0.05,0.2,19
16890,-20.775,14,11,100,45,0,10.0,0.05,0.2,19
16920,-12.65,14,11,100,45,0,10.0,0.05,0.2,19
16950,-17.675,14,11,100,45,0,10.0,0.05,0.2,19
16980,-3.475,14,11,100,45,0,10.0,0.05,0.2,19
17010,-14.55,14,11,100,45,0,10.0,0.05,0.2,19
17040,-11.15,14,11,100,45,0,10.0,0.05,0.2,19
17070,-4.025,14,11,100,45,0,10.0,0.05,0.2,19
17100,-10.9,14,11,100,45,0,10.0,0.05,0.2,19
17130,-7.575,14,11,100,45,0,10.0,0.05,0.2,19
17160,-4.375,14,11,100,45,0,10.0,0.05,0.2,19
17190,0.1,14,11,100,45,0,10.0,0.05,0.2,19
17220,-11.55,14,11,100,45,0,10.0,0.05,0.2,19
17250,-0.725,14,11,100,45,0,10.0,0.05,0.2,19
17280,-4.025,14,11,100,45,0,10.0,0.05,0.2,19
17310,-25.95,14,11,100,45,0,10.0,0.05,0.2,19
17340,-11.35,14,11,100,45,0,10.0,0.05,0.2,19
17370,-11.875,14,11,100,45,0,10.0,0.05,0.2,19
17400,-13.05,14,11,100,45,0,10.0,0.05,0.2,19
17430,-3.325,14,11,100,45,0,10.0,0.05,0.2,19
17460,-12.475,14,11,100,45,0,10.0,0.05,0.2,19
17490,-13.8,14,11,100,45,0,10.0,0.05,0.2,19
17520,-13.1,14,11,100,45,0,10.0,0.05,0.2,19
17550,-16.7,14,11,100,45,0,10.0,0.05,0.2,19
17580,-8.0,16,11,100,45,0,10.0,0.05,0.2,19
17610,-12.875,16,11,100,45,0,10.0,0.05,0.2,19
17640,-20.55,16,11,100,45,0,10.0,0.05,0.2,19
17670,-28.55,16,11,100,45,0,10.0,0.05,0.2,19
17700,-14.05,16,11,100,45,0,10.0,0.05,0.2,19
17730,-7.825,16,11,100,45,0,10.0,0.05,0.2,19
17760,-10.825,16,11,100,45,0,10.0,0.05,0.2,19
17790,-0.5,16,11,100,45,0,10.0,0.05,0.2,19
17820,-11.0,16,11,100,45,0,10.0,0.05,0.2,19
17850,-3.725,16,11,100,45,0,10.0,0.05,0.2,19
17880,-15.85,16,11,100,45,0,10.0,0.05,0.2,19
17910,-15.575,16,11,100,45,0,10.0,0.05,0.2,19
17940,-12.525,16,11,100,45,0,10.0,0.05,0.2,19
17970,-6.125,16,11,100,45,0,10.0,0.05,0.2,19
18000,-11.5,4,11,100,45,0,10.0,0.05,0.2,20
18030,-27.55,5,11,100,45,0,10.0,0.05,0.2,20
18060,-15.7,6,11,100,45,0,10.0,0.05,0.2,20
18090,-10.725,11,11,100,45,0,10.0,0.05,0.2,20
18120,-21.2,11,11,100,45,0,10.0,0.05,0.2,20
18150,-8.85,11,11,100,45,0,10.0,0.05,0.2,20
18180,-22.175,14,11,100,45,0,10.0,0.05,0.2,20
18210,-5.3,14,11,100,45,0,10.0,0.05,0.2,20
18240,-15.65,14,11,100,45,0,10.0,0.05,0.2,20
18270,-3.625,14,11,100,45,0,10.0,0.05,0.2,20
18300,-20.85,14,11,100,45,0,10.0,0.05,0.2,20
18330,-11.225,14,11,100,45,0,10.0,0.05,0.2,20
18360,-5.025,14,11,100,45,0,10.0,0.05,0.2,20
18390,-6.8,14,11,100,45,0,10.0,0.05,0.2,20
18420,-5.3,14,11,100,45,0,10.0,0.05,0.2,20
18450,-0.55,14,11,100,45,0,10.0,0.05,0.2,20
18480,-19.05,14,11,100,45,0,10.0,0.05,0.2,20
18510,-17.5,14,11,100,45,0,10.0,0.05,0.2,20
18540,-4.075,14,11,100,45,0,10.0,0.05,0.2,20
18570,-13.425,14,11,100,45,0,10.0,0.05,0.2,20
18600,-11.125,14,11,100,45,0,10.0,0.05,0.2,20
18630,-21.275,14,11,100,45,0,10.0,0.05,0.2,20
18660,-5.8,14,11,100,45,0,10.0,0.05,0.2,20
18690,-13.775,14,11,100,45,0,10.0,0.05,0.2,20
18720,-6.4,14,11,100,45,0,10.0,0.05,0.2,20
18750,-10.675,14,11,100,45,0,10.0,0.05,0.2,20
18780,-8.875,14,11,100,45,0,10.0,0.05,0.2,20
18810,-6.3,14,11,100,45,0,10.0,0.05,0.2,20
18840,-8.25,14,11,100,45,0,10.0,0.05,0.2,20
18870,-23.525,14,11,100,45,0,10.0,0.05,0.2,20
18900,-1.525,14,11,100,45,0,10.0,0.05,0.2,20
18930,-13.75,14,11,100,45,0,10.0,0.05,0.2,20
18960,-5.8,14,11,100,45,0,10.0,0.05,0.2,20
18990,-6.675,14,11,100,45,0,10.0,0.05,0.2,20
19020,-12.2,14,11,100,45,0,10.0,0.05,0.2,20
19050,-17.1,15,11,100,45,0,10.0,0.05,0.2,20
19080,-6.675,15,11,100,45,0,10.0,0.05,0.2,20
19110,-8.475,15,11,100,45,0,10.0,0.05,0.2,20
19140,-7.525,15,11,100,45,0,10.0,0.05,0.2,20
19170,-9.075,15,11,100,45,0,10.0,0.05,0.2,20
19200,-12.0,15,11,100,45,0,10.0,0.05,0.2,20
19230,-16.075,15,11,100,45,0,10.0,0.05,0.2,20
19260,-13.2,15,11,100,45,0,10.0,0.05,0.2,20
19290,0.5,15,11,100,45,0,10.0,0.05,0.2,20
19320,-11.4,15,11,100,45,0,10.0,0.05,0.2,20
19350,-18.775,15,11,100,45,0,10.0,0.05,0.2,20
19380,-17.525,15,11,100,45,0,10.0,0.05,0.2,20
19410,-18.7,15,11,100,45,0,10.0,0.05,0.2,20
19440,-6.025,15,11,100,45,0,10.0,0.05,0.2,20
19470,-13.225,15,11,100,45,0,10.0,0.05,0.2,20
19500,-21.675,15,11,100,45,0,10.0,0.05,0.2,20
19530,-7.7,15,11,100,45,0,10.0,0.05,0.2,20
19560,-11.025,15,11,100,45,0,10.0,0.05,0.2,20
19590,-11.975,15,11,100,45,0,10.0,0.05,0.2,20
19620,-9.225,15,11,100,45,0,10.0,0.05,0.2,20
19650,-7.85,15,11,100,45,0,10.0,0.05,0.2,20
19680,-4.8,15,11,100,45,0,10.0,0.05,0.2,20
19710,-18.2,15,11,100,45,0,10.0,0.05,0.2,20
19740,-5.75,15,11,100,45,0,10.0,0.05,0.2,20
19770,-19.275,15,11,100,45,0,10.0,0.05,0.2,20
19800,-16.4,15,11,100,45,0,10.0,0.05,0.2,20
19830,-5.275,15,11,100,45,0,10.0,0.05,0.2,20
19860,-14.65,15,11,100,45,0,10.0,0.05,0.2,20
19890,-12.425,15,11,100,45,0,10.0,0.05,0.2,20
19920,-6.2,15,11,100,45,0,10.0,0.05,0.2,20
19950,-17.025,15,11,100,45,0,10.0,0.05,0.2,20
19980,-2.825,15,11,100,45,0,10.0,0.05,0.2,20
20010,0.2,15,11,100,45,0,10.0,0.05,0.2,20
20040,-9.25,19,11,100,45,0,10.0,0.05,0.2,20
20070,-11.075,5,11,100,45,0,10.0,0.05,0.2,21
20100,-11.75,8,11,100,45,0,10.0,0.05,0.2,21
20130,-4.175,8,11,100,45,0,10.0,0.05,0.2,21
20160,-17.175,8,11,100,45,0,10.0,0.05,0.2,21
20190,-11.5,8,11,100,45,0,10.0,0.05,0.2,21
20220,-6.2,9,11,100,45,0,10.0,0.05,0.2,21
20250,-11.95,9,11,100,45,0,10.0,0.05,0.2,21
20280,-11.55,9,11,100,45,0,10.0,0.05,0.2,21
20310,-3.675,9,11,100,45,0,10.0,0.05,0.2,21
20340,-6.5,9,11,100,45,0,10.0,0.05,0.2,21
20370,-27.95,9,11,100,45,0,10.0,0.05,0.2,21
20400,-18.325,9,11,100,45,0,10.0,0.05,0.2,21
20430,-7.15,9,11,100,45,0,10.0,0.05,0.2,21
20460,-23.725,9,11,100,45,0,10.0,0.05,0.2,21
20490,-11.4,9,11,100,45,0,10.0,0.05,0.2,21
20520,-26.85,9,11,100,45,0,10.0,0.05,0.2,21
20550,-8.95,9,11,100,45,0,10.0,0.05,0.2,21
20580,-14.25,9,11,100,45,0,10.0,0.05,0.2,21
20610,-6.875,9,11,100,45,0,10.0,0.05,0.2,21
20640,-17.45,9,11,100,45,0,10.0,0.05,0.2,21
20670,-1.4,9,11,100,45,0,10.0,0.05,0.2,21
20700,-18.925,9,11,100,45,0,10.0,0.05,0.2,21
20730,-23.425,9,11,100,45,0,10.0,0.05,0.2,21
20760,-15.1,9,11,100,45,0,10.0,0.05,0.2,21
20790,-20.1,9,11,100,45,0,10.0,0.05,0.2,21
20820,-19.575,9,11,100,45,0,10.0,0.05,0.2,21
20850,-18.175,9,11,100,45,0,10.0,0.05,0.2,21
20880,-10.7,9,11,100,45,0,10.0,0.05,0.2,21
20910,-19.15,9,11,100,45,0,10.0,0.05,0.2,21
20940,-8.475,9,11,100,45,0,10.0,0.05,0.2,21
20970,-16.825,9,11,100,45,0,10.0,0.05,0.2,21
21000,-4.575,9,11,100,45,0,10.0,0.05,0.2,21
21030,-15.325,9,11,100,45,0,10.0,0.05,0.2,21
21060,-34.5,9,11,100,45,0,10.0,0.05,0.2,21
21090,-18.525,9,11,100,45,0,10.0,0.05,0.2,21
21120,-23.4,9,11,100,45,0,10.0,0.05,0.2,21
21150,-13.625,9,11,100,45,0,10.0,0.05,0.2,21
21180,-8.325,9,11,100,45,0,10.0,0.05,0.2,21
21210,-8.875,9,11,100,45,0,10.0,0.05,0.2,21
21240,-28.925,9,11,100,45,0,10.0,0.05,0.2,21
21270,-6.725,9,11,100,45,0,10.0,0.05,0.2,21
21300,-11.725,9,11,100,45,0,10.0,0.05,0.2,21
21330,-39.15,9,11,100,45,0,10.0,0.05,0.2,21
21360,-14.05,9,11,100,45,0,10.0,0.05,0.2,21
21390,-16.925,9,11,100,45,0,10.0,0.05,0.2,21
21420,-22.625,9,11,100,45,0,10.0,0.05,0.2,21
21450,-23.4,9,11,100,45,0,10.0,0.05,0.2,21
21480,-1.325,9,11,100,45,0,10.0,0.05,0.2,21
21510,-14.05,9,11,100,45,0,10.0,0.05,0.2,21
21540,-16.275,9,11,100,45,0,10.0,0.05,0.2,21
21570,-13.325,9,11,100,45,0,10.0,0.05,0.2,21
21600,-0.25,9,11,100,45,0,10.0,0.05,0.2,21
21630,-26.175,9,11,100,45,0,10.0,0.05,0.2,21
21660,-6.175,9,11,100,45,0,10.0,0.05,0.2,21
21690,-20.15,9,11,100,45,0,10.0,0.05,0.2,21
21720,-24.4,9,11,100,45,0,10.0,0.05,0.2,21
21750,-23.575,9,11,100,45,0,10.0,0.05,0.2,21
21780,-3.85,9,11,100,45,0,10.0,0.05,0.2,21
21810,-8.6,9,11,100,45,0,10.0,0.05,0.2,21
21840,-8.025,9,11,100,45,0,10.0,0.05,0.2,21
21870,-15.5,9,11,100,45,0,10.0,0.05,0.2,21
21900,-25.65,9,11,100,45,0,10.0,0.05,0.2,21
21930,-21.0,9,11,100,45,0,10.0,0.05,0.2,21
21960,-17.55,9,11,100,45,0,10.0,0.05,0.2,21
21990,-5.675,9,11,100,45,0,10.0,0.05,0.2,21
22020,-17.125,9,11,100,45,0,10.0,0.05,0.2,21
22050,-23.2,9,11,100,45,0,10.0,0.05,0.2,21
22080,-9.65,9,11,100,45,0,10.0,0.05,0.2,21
22110,-11.775,9,11,100,45,0,10.0,0.05,0.2,21
22140,-18.85,9,11,100,45,0,10.0,0.05,0.2,21
22170,-17.25,9,11,100,45,0,10.0,0.05,0.2,21
22200,-15.15,9,11,100,45,0,10.0,0.05,0.2,21
22230,-23.475,9,11,100,45,0,10.0,0.05,0.2,21
22260,-10.8,9,11,100,45,0,10.0,0.05,0.2,21
22290,-14.675,9,11,100,45,0,10.0,0.05,0.2,21
22320,-9.925,9,11,100,45,0,10.0,0.05,0.2,21
22350,-15.775,9,11,100,45,0,10.0,0.05,0.2,21
22380,-11.8,9,11,100,45,0,10.0,0.05,0.2,21
22410,-21.425,9,11,100,45,0,10.0,0.05,0.2,21
22440,-18.5,9,11,100,45,0,10.0,0.05,0.2,21
22470,-4.55,9,11,100,45,0,10.0,0.05,0.2,21
22500,-40.8,9,11,100,45,0,10.0,0.05,0.2,21
22530,-13.125,9,11,100,45,0,10.0,0.05,0.2,21
22560,-6.7,9,11,100,45,0,10.0,0.05,0.2,21
22590,-33.275,9,11,100,45,0,10.0,0.05,0.2,21
22620,-3.35,9,11,100,45,0,10.0,0.05,0.2,21
22650,-25.35,9,11,100,45,0,10.0,0.05,0.2,21
22680,-28.55,9,11,100,45,0,10.0,0.05,0.2,21
22710,-21.325,9,11,100,45,0,10.0,0.05,0.2,21
22740,-20.525,9,11,100,45,0,10.0,0.05,0.2,21
22770,-33.975,9,11,100,45,0,10.0,0.05,0.2,21
22800,-18.55,9,11,100,45,0,10.0,0.05,0.2,21
22830,-10.75,9,11,100,45,0,10.0,0.05,0.2,21
22860,-6.675,9,11,100,45,0,10.0,0.05,0.2,21
22890,-14.525,9,11,100,45,0,10.0,0.05,0.2,21
22920,-4.4,9,11,100,45,0,10.0,0.05,0.2,21
22950,-24.225,9,11,100,45,0,10.0,0.05,0.2,21
22980,-13.625,9,11,100,45,0,10.0,0.05,0.2,21
23010,-13.25,9,11,100,45,0,10.0,0.05,0.2,21
23040,-7.925,9,11,100,45,0,10.0,0.05,0.2,21
23070,-20.55,9,11,100,45,0,10.0,0.05,0.2,21
23100,-23.0,9,11,100,45,0,10.0,0.05,0.2,21
23130,-16.3,9,11,100,45,0,10.0,0.05,0.2,21
23160,-37.025,9,11,100,45,0,10.0,0.05,0.2,21
23190,-16.2,9,11,100,45,0,10.0,0.05,0.2,21
23220,-38.9,9,11,100,45,0,10.0,0.05,0.2,21
23250,-10.5,9,11,100,45,0,10.0,0.05,0.2,21
23280,-4.5,9,11,100,45,0,10.0,0.05,0.2,21
23310,-14.2,9,11,100,45,0,10.0,0.05,0.2,21
23340,-15.725,9,11,100,45,0,10.0,0.05,0.2,21
23370,-26.3,9,11,100,45,0,10.0,0.05,0.2,21
23400,-24.125,9,11,100,45,0,10.0,0.05,0.2,21
23430,-13.6,9,11,100,45,0,10.0,0.05,0.2,21
23460,-25.3,9,11,100,45,0,10.0,0.05,0.2,21
23490,-11.3,9,11,100,45,0,10.0,0.05,0.2,21
23520,-22.85,9,11,100,45,0,10.0,0.05,0.2,21
23550,-11.625,9,11,100,45,0,10.0,0.05,0.2,21
23580,-10.7,9,11,100,45,0,10.0,0.05,0.2,21
23610,-23.775,9,11,100,45,0,10.0,0.05,0.2,21
23640,-21.65,9,11,100,45,0,10.0,0.05,0.2,21
23670,-18.925,9,11,100,45,0,10.0,0.05,0.2,21
23700,-29.025,9,11,100,45,0,10.0,0.05,0.2,21
23730,-12.725,10,11,100,45,0,10.0,0.05,0.2,21
23760,-10.275,10,11,100,45,0,10.0,0.05,0.2,21
23790,-16.95,10,11,100,45,0,10.0,0.05,0.2,21
23820,-17.0,10,11,100,45,0,10.0,0.05,0.2,21
23850,-8.075,10,11,100,45,0,10.0,0.05,0.2,21
23880,-17.975,10,11,100,45,0,10.0,0.05,0.2,21
23910,-12.525,10,11,100,45,0,10.0,0.05,0.2,21
23940,-15.9,10,11,100,45,0,10.0,0.05,0.2,21
23970,-11.075,10,11,100,45,0,10.0,0.05,0.2,21
24000,-15.2,10,11,100,45,0,10.0,0.05,0.2,21
24030,-12.95,10,11,100,45,0,10.0,0.05,0.2,21
24060,-14.35,10,11,100,45,0,10.0,0.05,0.2,21
24090,-7.225,10,11,100,45,0,10.0,0.05,0.2,21
24120,-20.45,10,11,100,45,0,10.0,0.05,0.2,21
24150,-13.875,10,11,100,45,0,10.0,0.05,0.2,21
24180,-11.175,10,11,100,45,0,10.0,0.05,0.2,21
24210,-10.275,10,11,100,45,0,10.0,0.05,0.2,21
24240,-9.125,10,11,100,45,0,10.0,0.05,0.2,21
24270,-16.6,2,11,100,45,0,10.0,0.05,0.2,22
24300,-16.9,3,11,100,45,0,10.0,0.05,0.2,22
24330,-11.4,3,11,100,45,0,10.0,0.05,0.2,22
24360,-20.975,4,11,100,45,0,10.0,0.05,0.2,22
24390,-13.65,8,11,100,45,0,10.0,0.05,0.2,22
24420,-20.9,8,11,100,45,0,10.0,0.05,0.2,22
24450,-16.15,9,11,100,45,0,10.0,0.05,0.2,22
24480,-26.575,11,11,100,45,0,10.0,0.05,0.2,22
24510,-22.4,11,11,100,45,0,10.0,0.05,0.2,22
24540,-16.3,11,11,100,45,0,10.0,0.05,0.2,22
24570,-6.575,11,11,100,45,0,10.0,0.05,0.2,22
24600,-25.475,11,11,100,45,0,10.0,0.05,0.2,22
24630,-6.6,11,11,100,45,0,10.0,0.05,0.2,22
24660,-21.5,11,11,100,45,0,10.0,0.05,0.2,22
24690,-20.175,11,11,100,45,0,10.0,0.05,0.2,22
24720,-11.425,11,11,100,45,0,10.0,0.05,0.2,22
24750,-18.3,11,11,100,45,0,10.0,0.05,0.2,22
24780,-15.675,11,11,100,45,0,10.0,0.05,0.2,22
24810,-9.425,11,11,100,45,0,10.0,0.05,0.2,22
24840,-11.425,11,11,100,45,0,10.0,0.05,0.2,22
24870,-10.25,11,11,100,45,0,10.0,0.05,0.2,22
24900,-9.375,11,11,100,45,0,10.0,0.05,0.2,22
24930,-16.125,11,11,100,45,0,10.0,0.05,0.2,22
24960,-16.2,11,11,100,45,0,10.0,0.05,0.2,22
24990,-11.425,11,11,100,45,0,10.0,0.05,0.2,22
25020,-25.225,11,11,100,45,0,10.0,0.05,0.2,22
25050,-28.8,11,11,100,45,0,10.0,0.05,0.2,22
25080,-3.975,11,11,100,45,0,10.0,0.05,0.2,22
25110,-19.475,11,11,100,45,0,10.0,0.05,0.2,22
25140,-10.15,11,11,100,45,0,10.0,0.05,0.2,22
25170,-6.475,11,11,100,45,0,10.0,0.05,0.2,22
25200,-25.675,11,11,100,45,0,10.0,0.05,0.2,22
25230,-7.575,11,11,100,45,0,10.0,0.05,0.2,22
25260,-22.3,11,11,100,45,0,10.0,0.05,0.2,22
25290,-18.525,11,11,100,45,0,10.0,0.05,0.2,22
25320,-10.925,11,11,100,45,0,10.0,0.05,0.2,22
25350,-6.7,12,11,100,45,0,10.0,0.05,0.2,22
25380,-11.925,12,11,100,45,0,10.0,0.05,0.2,22
25410,-26.65,14,11,100,45,0,10.0,0.05,0.2,22
25440,-8.3,17,11,100,45,0,10.0,0.05,0.2,22
25470,-11.05,17,11,100,45,0,10.0,0.05,0.2,22
25500,-6.6,18,11,100,45,0,10.0,0.05,0.2,22
25530,-13.6,18,11,100,45,0,10.0,0.05,0.2,22
25560,-11.025,18,11,100,45,0,10.0,0.05,0.2,22
25590,-17.775,18,11,100,45,0,10.0,0.05,0.2,22
25620,-11.125,18,11,100,45,0,10.0,0.05,0.2,22
25650,-22.075,18,11,100,45,0,10.0,0.05,0.2,22
25680,-17.35,18,11,100,45,0,10.0,0.05,0.2,22
25710,-16.175,18,11,100,45,0,10.0,0.05,0.2,22
25740,-2.7,18,11,100,45,0,10.0,0.05,0.2,22
25770,-12.65,18,11,100,45,0,10.0,0.05,0.2,22
25800,-10.775,18,11,100,45,0,10.0,0.05,0.2,22
25830,-3.575,18,11,100,45,0,10.0,0.05,0.2,22
25860,-25.475,18,11,100,45,0,10.0,0.05,0.2,22
25890,-8.7,18,11,100,45,0,10.0,0.05,0.2,22
25920,-12.375,18,11,100,45,0,10.0,0.05,0.2,22
25950,0.75,18,11,100,45,0,10.0,0.05,0.2,22
25980,-4.9,18,11,100,45,0,10.0,0.05,0.2,22
26010,-6.45,18,11,100,45,0,10.0,0.05,0.2,22
26040,-8.75,18,11,100,45,0,10.0,0.05,0.2,22
26070,-6.125,18,11,100,45,0,10.0,0.05,0.2,22
26100,-4.95,18,11,100,45,0,10.0,0.05,0.2,22
26130,-10.775,18,11,100,45,0,10.0,0.05,0.2,22
26160,-15.95,18,11,100,45,0,10.0,0.05,0.2,22
